CAMPAÑA FINAL;MES;BASE;Altas;Ingresos
ABAI Segundo Anillo;1/07/2024;UG Fijo;45; $ 719.347 
ABAI Segundo Anillo;1/08/2024;UG Fijo;45; $ 719.347 
ABAI Segundo Anillo;1/09/2024;UG Fijo;45; $ 719.347 
ABAI Segundo Anillo;1/10/2024;UG Fijo;45; $ 719.360 
ABAI Segundo Anillo;1/11/2024;UG Fijo;45; $ 719.360 
ABAI Segundo Anillo;1/12/2024;UG Fijo;45; $ 719.360 
ABAI Segundo Anillo;1/02/2024;UG Móvil;10; $ 100.000 
ABAI Segundo Anillo;1/04/2024;UG Móvil;0; $ -   
ABAI Segundo Anillo;1/05/2024;UG Móvil;0; $ -   
ABAI Segundo Anillo;1/06/2024;UG Móvil;0; $ -   
ABAI Segundo Anillo;1/07/2024;UG Móvil;0; $ -   
ABAI Segundo Anillo;1/08/2024;UG Móvil;0; $ -   
ABAI Segundo Anillo;1/09/2024;UG Móvil;0; $ -   
ABAI Segundo Anillo;1/10/2024;UG Móvil;0; $ -   
ABAI Segundo Anillo;1/11/2024;UG Móvil;0; $ -   
ABAI Segundo Anillo;1/12/2024;UG Móvil;0; $ -   
ABAI Segundo Anillo;1/01/2024;Ultra WiFi;108; $ 16.117.699 
ABAI Segundo Anillo;1/02/2024;Ultra WiFi;55; $ 8.217.019 
ABAI Segundo Anillo;1/03/2024;Ultra WiFi;66; $ 9.847.943 
ABAI Segundo Anillo;1/04/2024;Ultra WiFi;132; $ 19.727.160 
ABAI Segundo Anillo;1/05/2024;Ultra WiFi;156; $ 23.302.909 
ABAI Segundo Anillo;1/06/2024;Ultra WiFi;161; $ 24.061.085 
ABAI Segundo Anillo;1/07/2024;Ultra WiFi;161; $ 24.061.085 
ABAI Segundo Anillo;1/08/2024;Ultra WiFi;142; $ 21.297.454 
ABAI Segundo Anillo;1/09/2024;Ultra WiFi;129; $ 21.297.454 
ABAI Segundo Anillo;1/10/2024;Ultra WiFi;127; $ 20.882.136 
ABAI Segundo Anillo;1/11/2024;Ultra WiFi;127; $ 20.882.136 
ABAI Segundo Anillo;1/12/2024;Ultra WiFi;144; $ 23.760.000 
ABAI Whatsapp;1/01/2024;Adicionales;140; $ 2.439.220 
ABAI Whatsapp;1/02/2024;Adicionales;142; $ 2.474.066 
ABAI Whatsapp;1/03/2024;Adicionales;155; $ 2.700.565 
ABAI Whatsapp;1/04/2024;Adicionales;142; $ 2.474.066 
ABAI Whatsapp;1/05/2024;Adicionales;164; $ 2.857.372 
ABAI Whatsapp;1/06/2024;Adicionales;253; $ 4.408.019 
ABAI Whatsapp;1/07/2024;Adicionales;700; $ 12.196.100 
ABAI Whatsapp;1/08/2024;Adicionales;397; $ 6.916.931 
ABAI Whatsapp;1/09/2024;Adicionales;429; $ 7.474.467 
ABAI Whatsapp;1/10/2024;Adicionales;478; $ 8.328.194 
ABAI Whatsapp;1/11/2024;Adicionales;378; $ 6.585.894 
ABAI Whatsapp;1/12/2024;Adicionales;379; $ 6.603.317 
ABAI Whatsapp;1/01/2024;Convergencia Fijo;4; $ -   
ABAI Whatsapp;1/02/2024;Convergencia Fijo;4; $ -   
ABAI Whatsapp;1/03/2024;Convergencia Fijo;6; $ -   
ABAI Whatsapp;1/04/2024;Convergencia Fijo;6; $ -   
ABAI Whatsapp;1/05/2024;Convergencia Fijo;5; $ -   
ABAI Whatsapp;1/06/2024;Convergencia Fijo;5; $ -   
ABAI Whatsapp;1/07/2024;Convergencia Fijo;4; $ -   
ABAI Whatsapp;1/08/2024;Convergencia Fijo;6; $ -   
ABAI Whatsapp;1/09/2024;Convergencia Fijo;6; $ -   
ABAI Whatsapp;1/10/2024;Convergencia Fijo;8; $ -   
ABAI Whatsapp;1/11/2024;Convergencia Fijo;7; $ -   
ABAI Whatsapp;1/12/2024;Convergencia Fijo;7; $ -   
ABAI Whatsapp;1/01/2024;Convergencia Móvil;14; $ -   
ABAI Whatsapp;1/02/2024;Convergencia Móvil;15; $ -   
ABAI Whatsapp;1/03/2024;Convergencia Móvil;20; $ -   
ABAI Whatsapp;1/04/2024;Convergencia Móvil;19; $ -   
ABAI Whatsapp;1/05/2024;Convergencia Móvil;20; $ -   
ABAI Whatsapp;1/06/2024;Convergencia Móvil;9; $ -   
ABAI Whatsapp;1/07/2024;Convergencia Móvil;9; $ -   
ABAI Whatsapp;1/09/2024;Convergencia Móvil;9; $ -   
ABAI Whatsapp;1/10/2024;Convergencia Móvil;14; $ -   
ABAI Whatsapp;1/12/2024;Convergencia Móvil;8; $ -   
ABAI Whatsapp;1/11/2024;Convergencia Móvil;8; $ -   
ABAI Whatsapp;1/11/2024;Habilitador Internet;14; $ 1.337.493 
ABAI Whatsapp;1/12/2024;Habilitador Internet;14; $ -   
ABAI Whatsapp;1/01/2024;Línea Nueva;2; $ 67.040 
ABAI Whatsapp;1/02/2024;Línea Nueva;3; $ 100.560 
ABAI Whatsapp;1/03/2024;Línea Nueva;3; $ 100.560 
ABAI Whatsapp;1/04/2024;Línea Nueva;3; $ 100.560 
ABAI Whatsapp;1/05/2024;Línea Nueva;3; $ 100.560 
ABAI Whatsapp;1/06/2024;Línea Nueva;3; $ 100.560 
ABAI Whatsapp;1/07/2024;Línea Nueva;3; $ 100.560 
ABAI Whatsapp;1/08/2024;Línea Nueva;3; $ 100.560 
ABAI Whatsapp;1/09/2024;Línea Nueva;3; $ 100.560 
ABAI Whatsapp;1/10/2024;Línea Nueva;2; $ 67.040 
ABAI Whatsapp;1/11/2024;Línea Nueva;2; $ 67.040 
ABAI Whatsapp;1/12/2024;Línea Nueva;2; $ 67.040 
ABAI Whatsapp;1/01/2024;Migraciones;56; $ 1.877.120 
ABAI Whatsapp;1/02/2024;Migraciones;58; $ 1.944.160 
ABAI Whatsapp;1/03/2024;Migraciones;72; $ 2.413.440 
ABAI Whatsapp;1/04/2024;Migraciones;65; $ 2.178.800 
ABAI Whatsapp;1/05/2024;Migraciones;68; $ 2.279.360 
ABAI Whatsapp;1/06/2024;Migraciones;61; $ 2.044.720 
ABAI Whatsapp;1/07/2024;Migraciones;65; $ 2.178.800 
ABAI Whatsapp;1/08/2024;Migraciones;64; $ 2.145.280 
ABAI Whatsapp;1/09/2024;Migraciones;62; $ 2.078.240 
ABAI Whatsapp;1/10/2024;Migraciones;50; $ 1.676.000 
ABAI Whatsapp;1/11/2024;Migraciones;46; $ 1.541.920 
ABAI Whatsapp;1/12/2024;Migraciones;52; $ 1.743.040 
ABAI Whatsapp;1/01/2024;Portabilidad Pospago;96; $ 3.217.920 
ABAI Whatsapp;1/02/2024;Portabilidad Pospago;58; $ 1.944.160 
ABAI Whatsapp;1/03/2024;Portabilidad Pospago;74; $ 2.480.480 
ABAI Whatsapp;1/04/2024;Portabilidad Pospago;67; $ 2.245.840 
ABAI Whatsapp;1/05/2024;Portabilidad Pospago;70; $ 2.346.400 
ABAI Whatsapp;1/06/2024;Portabilidad Pospago;63; $ 2.111.760 
ABAI Whatsapp;1/07/2024;Portabilidad Pospago;67; $ 2.245.840 
ABAI Whatsapp;1/08/2024;Portabilidad Pospago;66; $ 2.212.320 
ABAI Whatsapp;1/09/2024;Portabilidad Pospago;64; $ 2.145.280 
ABAI Whatsapp;1/10/2024;Portabilidad Pospago;51; $ 1.709.520 
ABAI Whatsapp;1/11/2024;Portabilidad Pospago;48; $ 1.608.960 
ABAI Whatsapp;1/12/2024;Portabilidad Pospago;53; $ 1.776.560 
ABAI Whatsapp;1/01/2024;Servicios Fijo;29; $ 852.107 
ABAI Whatsapp;1/02/2024;Servicios Fijo;32; $ 940.256 
ABAI Whatsapp;1/03/2024;Servicios Fijo;38; $ 1.116.554 
ABAI Whatsapp;1/04/2024;Servicios Fijo;36; $ 1.057.788 
ABAI Whatsapp;1/05/2024;Servicios Fijo;36; $ 1.057.788 
ABAI Whatsapp;1/06/2024;Servicios Fijo;40; $ 1.175.320 
ABAI Whatsapp;1/07/2024;Servicios Fijo;49; $ 1.439.767 
ABAI Whatsapp;1/08/2024;Servicios Fijo;52; $ 1.527.916 
ABAI Whatsapp;1/09/2024;Servicios Fijo;55; $ 1.616.065 
ABAI Whatsapp;1/10/2024;Servicios Fijo;81; $ 2.380.023 
ABAI Whatsapp;1/11/2024;Servicios Fijo;81; $ 2.380.023 
ABAI Whatsapp;1/12/2024;Servicios Fijo;81; $ 2.380.023 
ABAI Whatsapp;1/01/2024;Tecnología;5; $ 1.371.591 
ABAI Whatsapp;1/02/2024;Tecnología;7; $ 1.711.879 
ABAI Whatsapp;1/03/2024;Tecnología;9; $ 2.461.986 
ABAI Whatsapp;1/04/2024;Tecnología;7; $ 1.849.421 
ABAI Whatsapp;1/05/2024;Tecnología;7; $ 1.872.555 
ABAI Whatsapp;1/06/2024;Tecnología;7; $ 1.794.623 
ABAI Whatsapp;1/07/2024;Tecnología;7; $ 1.814.400 
ABAI Whatsapp;1/08/2024;Tecnología;6; $ 1.490.400 
ABAI Whatsapp;1/09/2024;Tecnología;6; $ 1.587.600 
ABAI Whatsapp;1/10/2024;Tecnología;6; $ 1.587.600 
ABAI Whatsapp;1/11/2024;Tecnología;7; $ 1.701.000 
ABAI Whatsapp;1/12/2024;Tecnología;9; $ 2.271.748 
ABAI Whatsapp;1/01/2024;Terminales;26; $ 30.675.412 
ABAI Whatsapp;1/02/2024;Terminales;26; $ 31.244.266 
ABAI Whatsapp;1/03/2024;Terminales;23; $ 27.000.000 
ABAI Whatsapp;1/04/2024;Terminales;15; $ 17.377.010 
ABAI Whatsapp;1/05/2024;Terminales;15; $ 18.523.064 
ABAI Whatsapp;1/06/2024;Terminales;14; $ 16.524.300 
ABAI Whatsapp;1/07/2024;Terminales;14; $ 16.990.506 
ABAI Whatsapp;1/08/2024;Terminales;14; $ 16.990.506 
ABAI Whatsapp;1/09/2024;Terminales;14; $ 16.990.506 
ABAI Whatsapp;1/10/2024;Terminales;14; $ 16.990.506 
ABAI Whatsapp;1/11/2024;Terminales;14; $ 17.314.506 
ABAI Whatsapp;1/12/2024;Terminales;25; $ 30.240.000 
ABAI Whatsapp;1/01/2024;UG Fijo;32; $ 518.760 
ABAI Whatsapp;1/02/2024;UG Fijo;33; $ 518.760 
ABAI Whatsapp;1/03/2024;UG Fijo;47; $ 752.000 
ABAI Whatsapp;1/04/2024;UG Fijo;42; $ 672.313 
ABAI Whatsapp;1/05/2024;UG Fijo;42; $ 470.619 
ABAI Whatsapp;1/06/2024;UG Fijo;42; $ 470.619 
ABAI Whatsapp;1/07/2024;UG Fijo;33; $ 672.313 
ABAI Whatsapp;1/08/2024;UG Fijo;33; $ 672.313 
ABAI Whatsapp;1/09/2024;UG Fijo;33; $ 672.313 
ABAI Whatsapp;1/10/2024;UG Fijo;33; $ 520.992 
ABAI Whatsapp;1/11/2024;UG Fijo;33; $ 520.992 
ABAI Whatsapp;1/12/2024;UG Fijo;33; $ 520.992 
ABAI Whatsapp;1/01/2024;UG Móvil;89; $ 910.005 
ABAI Whatsapp;1/02/2024;UG Móvil;92; $ 937.500 
ABAI Whatsapp;1/03/2024;UG Móvil;123; $ 1.260.000 
ABAI Whatsapp;1/04/2024;UG Móvil;112; $ 1.147.500 
ABAI Whatsapp;1/05/2024;UG Móvil;112; $ 1.147.500 
ABAI Whatsapp;1/06/2024;UG Móvil;112; $ 1.147.500 
ABAI Whatsapp;1/07/2024;UG Móvil;112; $ 1.147.500 
ABAI Whatsapp;1/08/2024;UG Móvil;48; $ 486.000 
ABAI Whatsapp;1/09/2024;UG Móvil;48; $ 486.000 
ABAI Whatsapp;1/10/2024;UG Móvil;48; $ 486.000 
ABAI Whatsapp;1/11/2024;UG Móvil;48; $ 486.000 
ABAI Whatsapp;1/12/2024;UG Móvil;48; $ 486.000 
ABAI Whatsapp;1/01/2024;Ultra WiFi;82; $ 12.344.323 
ABAI Whatsapp;1/02/2024;Ultra WiFi;103; $ 15.406.910 
ABAI Whatsapp;1/03/2024;Ultra WiFi;148; $ 22.157.871 
ABAI Whatsapp;1/04/2024;Ultra WiFi;111; $ 16.644.791 
ABAI Whatsapp;1/05/2024;Ultra WiFi;113; $ 16.852.997 
ABAI Whatsapp;1/06/2024;Ultra WiFi;108; $ 16.151.606 
ABAI Whatsapp;1/07/2024;Ultra WiFi;109; $ 16.329.600 
ABAI Whatsapp;1/08/2024;Ultra WiFi;90; $ 13.413.600 
ABAI Whatsapp;1/09/2024;Ultra WiFi;87; $ 14.288.400 
ABAI Whatsapp;1/10/2024;Ultra WiFi;87; $ 14.288.400 
ABAI Whatsapp;1/11/2024;Ultra WiFi;93; $ 15.309.000 
ABAI Whatsapp;1/12/2024;Ultra WiFi;124; $ 20.445.728 
Almacontact Swat;1/01/2024;Adicionales;716; $ 12.474.868 
Almacontact Swat;1/02/2024;Adicionales;1242; $ 21.639.366 
Almacontact Swat;1/03/2024;Adicionales;792; $ 13.799.016 
Almacontact Swat;1/04/2024;Adicionales;804; $ 14.008.092 
Almacontact Swat;1/05/2024;Adicionales;1053; $ 18.346.419 
Almacontact Swat;1/06/2024;Adicionales;1372; $ 23.904.356 
Almacontact Swat;1/07/2024;Adicionales;1400; $ 24.392.200 
Almacontact Swat;1/08/2024;Adicionales;1352; $ 23.555.896 
Almacontact Swat;1/09/2024;Adicionales;1453; $ 25.315.619 
Almacontact Swat;1/10/2024;Adicionales;1575; $ 27.441.225 
Almacontact Swat;1/11/2024;Adicionales;1260; $ 21.952.980 
Almacontact Swat;1/12/2024;Adicionales;1260; $ 21.952.980 
Almacontact Swat;1/01/2024;Convergencia Fijo;19; $ -   
Almacontact Swat;1/02/2024;Convergencia Fijo;33; $ -   
Almacontact Swat;1/03/2024;Convergencia Fijo;29; $ -   
Almacontact Swat;1/04/2024;Convergencia Fijo;29; $ -   
Almacontact Swat;1/05/2024;Convergencia Fijo;36; $ -   
Almacontact Swat;1/06/2024;Convergencia Fijo;36; $ -   
Almacontact Swat;1/07/2024;Convergencia Fijo;29; $ -   
Almacontact Swat;1/08/2024;Convergencia Fijo;29; $ -   
Almacontact Swat;1/09/2024;Convergencia Fijo;29; $ -   
Almacontact Swat;1/10/2024;Convergencia Fijo;32; $ -   
Almacontact Swat;1/11/2024;Convergencia Fijo;25; $ -   
Almacontact Swat;1/12/2024;Convergencia Fijo;25; $ -   
Almacontact Swat;1/01/2024;Convergencia Móvil;19; $ -   
Almacontact Swat;1/02/2024;Convergencia Móvil;19; $ -   
Almacontact Swat;1/03/2024;Convergencia Móvil;24; $ -   
Almacontact Swat;1/04/2024;Convergencia Móvil;13; $ -   
Almacontact Swat;1/05/2024;Convergencia Móvil;16; $ -   
Almacontact Swat;1/06/2024;Convergencia Móvil;9; $ -   
Almacontact Swat;1/07/2024;Convergencia Móvil;9; $ -   
Almacontact Swat;1/09/2024;Convergencia Móvil;9; $ -   
Almacontact Swat;1/10/2024;Convergencia Móvil;14; $ -   
Almacontact Swat;1/12/2024;Convergencia Móvil;8; $ -   
Almacontact Swat;1/11/2024;Convergencia Móvil;8; $ -   
Almacontact Swat;1/11/2024;Habilitador Internet;113; $ 10.795.476 
Almacontact Swat;1/12/2024;Habilitador Internet;111; $ -   
Almacontact Swat;1/01/2024;Línea Nueva;3; $ 100.560 
Almacontact Swat;1/02/2024;Línea Nueva;4; $ 134.080 
Almacontact Swat;1/03/2024;Línea Nueva;2; $ 67.040 
Almacontact Swat;1/04/2024;Línea Nueva;2; $ 67.040 
Almacontact Swat;1/05/2024;Línea Nueva;3; $ 100.560 
Almacontact Swat;1/06/2024;Línea Nueva;3; $ 100.560 
Almacontact Swat;1/07/2024;Línea Nueva;3; $ 100.560 
Almacontact Swat;1/08/2024;Línea Nueva;3; $ 100.560 
Almacontact Swat;1/09/2024;Línea Nueva;3; $ 100.560 
Almacontact Swat;1/10/2024;Línea Nueva;2; $ 67.040 
Almacontact Swat;1/11/2024;Línea Nueva;2; $ 67.040 
Almacontact Swat;1/12/2024;Línea Nueva;2; $ 67.040 
Almacontact Swat;1/01/2024;Migraciones;77; $ 2.581.040 
Almacontact Swat;1/02/2024;Migraciones;68; $ 2.279.360 
Almacontact Swat;1/03/2024;Migraciones;54; $ 1.810.080 
Almacontact Swat;1/04/2024;Migraciones;46; $ 1.541.920 
Almacontact Swat;1/05/2024;Migraciones;58; $ 1.944.160 
Almacontact Swat;1/06/2024;Migraciones;61; $ 2.044.720 
Almacontact Swat;1/07/2024;Migraciones;65; $ 2.178.800 
Almacontact Swat;1/08/2024;Migraciones;64; $ 2.145.280 
Almacontact Swat;1/09/2024;Migraciones;62; $ 2.078.240 
Almacontact Swat;1/10/2024;Migraciones;50; $ 1.676.000 
Almacontact Swat;1/11/2024;Migraciones;46; $ 1.541.920 
Almacontact Swat;1/12/2024;Migraciones;52; $ 1.743.040 
Almacontact Swat;1/01/2024;Portabilidad Pospago;72; $ 2.413.440 
Almacontact Swat;1/02/2024;Portabilidad Pospago;69; $ 2.312.880 
Almacontact Swat;1/03/2024;Portabilidad Pospago;55; $ 1.843.600 
Almacontact Swat;1/04/2024;Portabilidad Pospago;48; $ 1.608.960 
Almacontact Swat;1/05/2024;Portabilidad Pospago;60; $ 2.011.200 
Almacontact Swat;1/06/2024;Portabilidad Pospago;62; $ 2.078.240 
Almacontact Swat;1/07/2024;Portabilidad Pospago;67; $ 2.245.840 
Almacontact Swat;1/08/2024;Portabilidad Pospago;66; $ 2.212.320 
Almacontact Swat;1/09/2024;Portabilidad Pospago;64; $ 2.145.280 
Almacontact Swat;1/10/2024;Portabilidad Pospago;51; $ 1.709.520 
Almacontact Swat;1/11/2024;Portabilidad Pospago;47; $ 1.575.440 
Almacontact Swat;1/12/2024;Portabilidad Pospago;53; $ 1.776.560 
Almacontact Swat;1/01/2024;Servicios Fijo;150; $ 4.407.450 
Almacontact Swat;1/02/2024;Servicios Fijo;281; $ 8.256.623 
Almacontact Swat;1/03/2024;Servicios Fijo;195; $ 5.729.685 
Almacontact Swat;1/04/2024;Servicios Fijo;206; $ 6.052.898 
Almacontact Swat;1/05/2024;Servicios Fijo;247; $ 7.257.601 
Almacontact Swat;1/06/2024;Servicios Fijo;231; $ 6.787.473 
Almacontact Swat;1/07/2024;Servicios Fijo;203; $ 5.964.749 
Almacontact Swat;1/08/2024;Servicios Fijo;203; $ 5.964.749 
Almacontact Swat;1/09/2024;Servicios Fijo;203; $ 5.964.749 
Almacontact Swat;1/10/2024;Servicios Fijo;260; $ 7.639.580 
Almacontact Swat;1/11/2024;Servicios Fijo;260; $ 7.639.580 
Almacontact Swat;1/12/2024;Servicios Fijo;245; $ 7.198.835 
Almacontact Swat;1/01/2024;Tecnología;39; $ 10.241.216 
Almacontact Swat;1/02/2024;Tecnología;87; $ 22.626.859 
Almacontact Swat;1/03/2024;Tecnología;55; $ 14.247.602 
Almacontact Swat;1/04/2024;Tecnología;55; $ 14.300.000 
Almacontact Swat;1/05/2024;Tecnología;56; $ 14.500.000 
Almacontact Swat;1/06/2024;Tecnología;56; $ 14.500.000 
Almacontact Swat;1/07/2024;Tecnología;56; $ 14.500.000 
Almacontact Swat;1/08/2024;Tecnología;58; $ 15.000.000 
Almacontact Swat;1/09/2024;Tecnología;58; $ 15.000.000 
Almacontact Swat;1/10/2024;Tecnología;58; $ 14.974.182 
Almacontact Swat;1/11/2024;Tecnología;60; $ 15.464.316 
Almacontact Swat;1/12/2024;Tecnología;51; $ 13.277.052 
Almacontact Swat;1/01/2024;Terminales;35; $ 41.652.393 
Almacontact Swat;1/02/2024;Terminales;30; $ 36.051.076 
Almacontact Swat;1/03/2024;Terminales;28; $ 33.788.556 
Almacontact Swat;1/04/2024;Terminales;29; $ 35.067.565 
Almacontact Swat;1/05/2024;Terminales;34; $ 40.567.565 
Almacontact Swat;1/06/2024;Terminales;34; $ 40.567.565 
Almacontact Swat;1/07/2024;Terminales;34; $ 40.567.565 
Almacontact Swat;1/08/2024;Terminales;34; $ 40.567.565 
Almacontact Swat;1/09/2024;Terminales;31; $ 36.876.368 
Almacontact Swat;1/10/2024;Terminales;28; $ 33.283.501 
Almacontact Swat;1/11/2024;Terminales;25; $ 30.049.349 
Almacontact Swat;1/12/2024;Terminales;57; $ 68.259.816 
Almacontact Swat;1/01/2024;UG Fijo;166; $ 2.656.051 
Almacontact Swat;1/02/2024;UG Fijo;285; $ 4.565.088 
Almacontact Swat;1/03/2024;UG Fijo;238; $ 3.808.000 
Almacontact Swat;1/04/2024;UG Fijo;238; $ 3.804.240 
Almacontact Swat;1/05/2024;UG Fijo;285; $ 4.565.088 
Almacontact Swat;1/06/2024;UG Fijo;333; $ 5.325.936 
Almacontact Swat;1/07/2024;UG Fijo;333; $ 5.325.936 
Almacontact Swat;1/08/2024;UG Fijo;525; $ 5.325.936 
Almacontact Swat;1/09/2024;UG Fijo;525; $ 7.350.000 
Almacontact Swat;1/10/2024;UG Fijo;525; $ 8.400.000 
Almacontact Swat;1/11/2024;UG Fijo;525; $ 8.400.000 
Almacontact Swat;1/12/2024;UG Fijo;525; $ 8.400.000 
Almacontact Swat;1/01/2024;UG Móvil;121; $ 1.235.644 
Almacontact Swat;1/02/2024;UG Móvil;110; $ 1.125.000 
Almacontact Swat;1/03/2024;UG Móvil;151; $ 1.546.000 
Almacontact Swat;1/04/2024;UG Móvil;88; $ 895.833 
Almacontact Swat;1/05/2024;UG Móvil;105; $ 1.075.000 
Almacontact Swat;1/06/2024;UG Móvil;123; $ 1.254.167 
Almacontact Swat;1/07/2024;UG Móvil;0; $ -   
Almacontact Swat;1/08/2024;UG Móvil;34; $ 350.000 
Almacontact Swat;1/09/2024;UG Móvil;34; $ 350.000 
Almacontact Swat;1/10/2024;UG Móvil;34; $ 350.000 
Almacontact Swat;1/11/2024;UG Móvil;34; $ 350.000 
Almacontact Swat;1/12/2024;UG Móvil;34; $ 350.000 
Almacontact Swat;1/01/2024;Ultra WiFi;616; $ 92.170.942 
Almacontact Swat;1/02/2024;Ultra WiFi;1360; $ 203.641.732 
Almacontact Swat;1/03/2024;Ultra WiFi;856; $ 128.228.420 
Almacontact Swat;1/04/2024;Ultra WiFi;859; $ 128.700.000 
Almacontact Swat;1/05/2024;Ultra WiFi;871; $ 130.500.000 
Almacontact Swat;1/06/2024;Ultra WiFi;871; $ 130.500.000 
Almacontact Swat;1/07/2024;Ultra WiFi;871; $ 130.500.000 
Almacontact Swat;1/08/2024;Ultra WiFi;901; $ 135.000.000 
Almacontact Swat;1/09/2024;Ultra WiFi;819; $ 135.000.000 
Almacontact Swat;1/10/2024;Ultra WiFi;817; $ 134.767.642 
Almacontact Swat;1/11/2024;Ultra WiFi;844; $ 139.178.841 
Almacontact Swat;1/12/2024;Ultra WiFi;725; $ 119.493.471 
AQI  Relaciones Prioritarias;1/03/2024;Convergencia Móvil;2; $ -   
AQI  Relaciones Prioritarias;1/03/2024;Línea Nueva;1; $ 33.520 
AQI  Relaciones Prioritarias;1/03/2024;Migraciones;6; $ 201.120 
AQI  Relaciones Prioritarias;1/03/2024;Portabilidad Pospago;6; $ 201.120 
AQI  Relaciones Prioritarias;1/03/2024;UG Móvil;0; $ -   
AQI  Segundo Anillo;1/01/2024;Adicionales;292; $ 5.087.516 
AQI  Segundo Anillo;1/02/2024;Adicionales;245; $ 4.268.635 
AQI  Segundo Anillo;1/03/2024;Adicionales;120; $ 2.090.760 
AQI  Segundo Anillo;1/04/2024;Adicionales;152; $ 2.648.296 
AQI  Segundo Anillo;1/05/2024;Adicionales;175; $ 3.049.025 
AQI  Segundo Anillo;1/06/2024;Adicionales;195; $ 3.397.485 
AQI  Segundo Anillo;1/07/2024;Adicionales;500; $ 8.711.500 
AQI  Segundo Anillo;1/08/2024;Adicionales;200; $ 3.484.600 
AQI  Segundo Anillo;1/09/2024;Adicionales;211; $ 3.676.253 
AQI  Segundo Anillo;1/10/2024;Adicionales;231; $ 4.024.713 
AQI  Segundo Anillo;1/11/2024;Adicionales;178; $ 3.101.294 
AQI  Segundo Anillo;1/12/2024;Adicionales;182; $ 3.170.986 
AQI  Segundo Anillo;1/01/2024;Convergencia Fijo;8; $ -   
AQI  Segundo Anillo;1/02/2024;Convergencia Fijo;7; $ -   
AQI  Segundo Anillo;1/03/2024;Convergencia Fijo;4; $ -   
AQI  Segundo Anillo;1/04/2024;Convergencia Fijo;6; $ -   
AQI  Segundo Anillo;1/05/2024;Convergencia Fijo;6; $ -   
AQI  Segundo Anillo;1/06/2024;Convergencia Fijo;5; $ -   
AQI  Segundo Anillo;1/07/2024;Convergencia Fijo;4; $ -   
AQI  Segundo Anillo;1/08/2024;Convergencia Fijo;4; $ -   
AQI  Segundo Anillo;1/09/2024;Convergencia Fijo;4; $ -   
AQI  Segundo Anillo;1/10/2024;Convergencia Fijo;5; $ -   
AQI  Segundo Anillo;1/11/2024;Convergencia Fijo;4; $ -   
AQI  Segundo Anillo;1/12/2024;Convergencia Fijo;4; $ -   
AQI  Segundo Anillo;1/02/2024;Convergencia Móvil;2; $ -   
AQI  Segundo Anillo;1/04/2024;Convergencia Móvil;2; $ -   
AQI  Segundo Anillo;1/05/2024;Convergencia Móvil;3; $ -   
AQI  Segundo Anillo;1/06/2024;Convergencia Móvil;1; $ -   
AQI  Segundo Anillo;1/07/2024;Convergencia Móvil;1; $ -   
AQI  Segundo Anillo;1/09/2024;Convergencia Móvil;1; $ -   
AQI  Segundo Anillo;1/10/2024;Convergencia Móvil;2; $ -   
AQI  Segundo Anillo;1/12/2024;Convergencia Móvil;0; $ -   
AQI  Segundo Anillo;1/11/2024;Convergencia Móvil;1; $ -   
AQI  Segundo Anillo;1/11/2024;Habilitador Internet;15; $ 1.433.028 
AQI  Segundo Anillo;1/12/2024;Habilitador Internet;15; $ -   
AQI  Segundo Anillo;1/02/2024;Línea Nueva;1; $ 33.520 
AQI  Segundo Anillo;1/04/2024;Línea Nueva;1; $ 33.520 
AQI  Segundo Anillo;1/05/2024;Línea Nueva;0; $ -   
AQI  Segundo Anillo;1/06/2024;Línea Nueva;0; $ -   
AQI  Segundo Anillo;1/07/2024;Línea Nueva;0; $ -   
AQI  Segundo Anillo;1/08/2024;Línea Nueva;0; $ -   
AQI  Segundo Anillo;1/09/2024;Línea Nueva;0; $ -   
AQI  Segundo Anillo;1/10/2024;Línea Nueva;1; $ 33.520 
AQI  Segundo Anillo;1/11/2024;Línea Nueva;0; $ -   
AQI  Segundo Anillo;1/12/2024;Línea Nueva;0; $ -   
AQI  Segundo Anillo;1/02/2024;Migraciones;8; $ 268.160 
AQI  Segundo Anillo;1/04/2024;Migraciones;9; $ 301.680 
AQI  Segundo Anillo;1/05/2024;Migraciones;9; $ 301.680 
AQI  Segundo Anillo;1/06/2024;Migraciones;8; $ 268.160 
AQI  Segundo Anillo;1/07/2024;Migraciones;9; $ 301.680 
AQI  Segundo Anillo;1/08/2024;Migraciones;8; $ 268.160 
AQI  Segundo Anillo;1/09/2024;Migraciones;8; $ 268.160 
AQI  Segundo Anillo;1/10/2024;Migraciones;7; $ 234.640 
AQI  Segundo Anillo;1/11/2024;Migraciones;6; $ 201.120 
AQI  Segundo Anillo;1/12/2024;Migraciones;9; $ 301.680 
AQI  Segundo Anillo;1/02/2024;Portabilidad Pospago;7; $ 234.640 
AQI  Segundo Anillo;1/04/2024;Portabilidad Pospago;9; $ 301.680 
AQI  Segundo Anillo;1/05/2024;Portabilidad Pospago;9; $ 301.680 
AQI  Segundo Anillo;1/06/2024;Portabilidad Pospago;9; $ 301.680 
AQI  Segundo Anillo;1/07/2024;Portabilidad Pospago;9; $ 301.680 
AQI  Segundo Anillo;1/08/2024;Portabilidad Pospago;9; $ 301.680 
AQI  Segundo Anillo;1/09/2024;Portabilidad Pospago;8; $ 268.160 
AQI  Segundo Anillo;1/10/2024;Portabilidad Pospago;7; $ 234.640 
